795;1109;2024-09-11 09:14:40;736AJK16;FOTON;NULL;металлоконструкция;Поставка;ТОО МеталлСтрой УК;"TOO ""ALTAI MAI""";"ТОО ""МеталлСтройУК""";"ТОО ""ALTAI MAI""";6600.000;5180.000;1420.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:35
797;1111;2024-09-11 11:08:13;086BG16;HOWO;NULL;ПГС;Поставка;"ИП""КОДАК""";"TOO ""ALTAI MAI""";"ИП""КОДАК""";"ТОО ""ALTAI MAI""";43300.000;14980.000;28320.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:35
799;1113;2024-09-11 13:18:34;655BI16;HOWO;NULL;ПГС;Поставка;"ИП""КОДАК""";"TOO ""ALTAI MAI""";"ИП""КОДАК""";"ТОО ""ALTAI MAI""";41120.000;15640.000;25480.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:35
800;1114;2024-09-11 13:23:12;086BG16;HOWO;NULL;ПГС;Поставка;"ИП""КОДАК""";"TOO ""ALTAI MAI""";"ИП""КОДАК""";"ТОО ""ALTAI MAI""";40960.000;14940.000;26020.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:35
803;1117;2024-09-11 13:35:40;619BI16;HOWO;NULL;ПГС;Поставка;"ИП""КОДАК""";"TOO ""ALTAI MAI""";"ИП""КОДАК""";"ТОО ""ALTAI MAI""";41580.000;15200.000;26380.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:35
805;1119;2024-09-12 10:56:49;099КНА16пр57.;КамАЗ;NULL;подсолнечник;Сбыт;------;"ТОО""Журен""";TOO ALTAI MAI;"ТОО""Журен""";39240.000;14880.000;24360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
806;1120;2024-09-12 11:26:29;457ALP16пр71;КамАЗ;NULL;подсолнечник;Сбыт;------;"ТОО""Журен""";TOO ALTAI MAI;"ТОО""Журен""";40520.000;15260.000;25260.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
808;1123;2024-09-13 11:06:47;F560EHN;КамАЗ;NULL;металлоконструкция;Поставка;ТОО МеталлСтрой УК;"TOO ""ALTAI MAI""";NULL;"ТОО ""ALTAI MAI""";25960.000;14080.000;11880.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
812;1127;2024-09-16 15:04:27;586BD16;списание;NULL;подсолнечник;Поставка;TOO ALTAI MAI;NULL;NULL;NULL;5640.000;4800.000;840.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
815;1130;2024-09-19 11:04:26;741FKA16;HOWO;NULL;отходы;Сбыт;TOO ALTAI MAI;свалка;TOO ALTAI MAI;------------;18760.000;15720.000;3040.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
817;1133;2024-09-19 15:48:50;F560EHN;КамАЗ;NULL;металлоконструкция;Поставка;ТОО МеталлСтрой УК;"TOO ""ALTAI MAI""";"ТОО ""МеталлСтройУК""";"ТОО ""ALTAI MAI""";33620.000;14380.000;19240.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
819;1136;2024-09-25 09:35:36;736AJK16;FOTON;NULL;металлоконструкция;Поставка;ТОО МеталлСтрой УК;"TOO ""ALTAI MAI""";"ТОО ""МеталлСтройУК""";"ТОО ""ALTAI MAI""";7300.000;5300.000;2000.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
834;1151;2024-09-26 08:16:58;048AU33A15пр;DAF;NULL;керамзит;Поставка;Астана;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";33620.000;15100.000;18520.000;20000.000;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
835;1152;2024-09-26 08:24:44;606ВНА15пр09;DAF;NULL;керамзит;Поставка;Астана;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";33220.000;14880.000;18340.000;20000.000;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
836;1153;2024-09-26 08:30:56;337BVА15пр38;DAF;NULL;керамзит;Поставка;Астана;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";33180.000;14680.000;18500.000;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
840;1157;2024-09-27 12:00:16;512PNA16;Камаз;NULL;металлоизделия;Поставка;ТОО МеталлСтрой УК;"TOO ""ALTAI MAI""";NULL;"ТОО ""ALTAI MAI""";16560.000;13520.000;3040.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
842;1159;2024-10-01 11:35:07;144AG18;HOWO;NULL;проф.лист;Поставка;TOO ALTAI MAI;-------;NULL;ч.л.;0.000;17640.000;-17640.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;NULL;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
895;1212;2024-10-04 13:50:27;495AJH;SHAСMAN;NULL;грунт;Поставка;NULL;NULL;NULL;NULL;38440.000;0.000;38440.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
896;1213;2024-10-04 14:57:39;638JK16;КамАЗ;NULL;грунт;Поставка;NULL;NULL;NULL;NULL;18700.000;9540.000;9160.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
898;1216;2024-10-08 15:20:39;851ААЕ16пр85;КамАЗ;NULL;металлолом;Сбыт;TOO ALTAI MAI;-------;TOO ALTAI MAI;------------;14960.000;0.000;14960.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
900;1218;2024-10-09 13:09:23;586BD16/;Зил;NULL;металлолом;Сбыт;TOO ALTAI MAI;-------;NULL;NULL;6280.000;4760.000;1520.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
901;1220;2024-10-10 09:02:17;586BD16/;Зил;NULL;металлолом;Поставка;TOO ALTAI MAI;-------;NULL;NULL;6880.000;4760.000;2120.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
902;1221;2024-10-10 09:58:07;586BD16/;Зил;NULL;металлолом;Поставка;TOO ALTAI MAI;металлоприемка;NULL;NULL;6280.000;4740.000;1540.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
904;1223;2024-10-10 13:20:36;429AJU16;IVECO;NULL;проф.лист;Сбыт;TOO ALTAI MAI;-------;NULL;NULL;15880.000;14620.000;1260.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
907;1227;2024-10-11 14:43:40;586BD16/;Зил;NULL;металлолом;Сбыт;TOO ALTAI MAI;-------;NULL;NULL;6300.000;4740.000;1560.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
908;1228;2024-10-18 09:29:39;565BD16;Зил;NULL;металлолом;Сбыт;TOO ALTAI MAI;-------;NULL;NULL;6360.000;4740.000;1620.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
909;1230;2024-10-18 13:03:56;565BD16;Зил;NULL;металлолом;Сбыт;TOO ALTAI MAI;-------;NULL;NULL;7020.000;4740.000;2280.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
912;1233;2024-10-28 13:22:26;086BG16;HOWO;NULL;ПГС;Поставка;NULL;NULL;NULL;NULL;41920.000;14980.000;26940.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
913;1234;2024-10-28 13:25:18;655BI16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";39880.000;15620.000;24260.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
914;1235;2024-10-28 13:28:28;793AI16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";42040.000;15360.000;26680.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
915;1236;2024-10-28 13:30:37;619BI16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";42360.000;15200.000;27160.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
919;1241;2024-10-28 14:50:46;086BG16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";39880.000;15040.000;24840.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
920;1242;2024-10-28 14:54:27;793AI16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";43900.000;15240.000;28660.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
922;1244;2024-10-28 15:00:43;619BI16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";44220.000;15180.000;29040.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
923;1245;2024-10-28 15:03:02;655BI16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";44500.000;15760.000;28740.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
927;1249;2024-10-28 16:10:50;086BG16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";43400.000;15040.000;28360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
928;1250;2024-10-28 16:12:43;793AI16;HOWO;NULL;ПГС;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";"ТОО ""ALTAI MAI""";42840.000;15260.000;27580.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
932;1255;2024-10-31 09:04:25;489AGV16;Камаз;NULL;цвет.мет.;Сбыт;TOO ALTAI MAI;Авангврд УК;TOO ALTAI MAI;NULL;17180.000;14980.000;2200.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
934;1258;2024-11-04 11:07:46;144AG18;HOWO;NULL;проф.труба;Поставка;ТОО МеталлСтрой УК;"TOO ""ALTAI MAI""";NULL;NULL;18180.000;17600.000;580.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
935;1260;2024-11-04 14:28:38;418АХ16;Зил;NULL;Сжижиный газ;Поставка;"ТОО ""TRB Gaz""";"TOO ""ALTAI MAI""";NULL;NULL;9640.000;6500.000;3140.000;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
936;1262;2024-11-05 09:09:17;611BI16;SHASMAN;NULL;металлоконструкция;Поставка;"ТОО"" Гидросталь""";"TOO ""ALTAI MAI""";NULL;NULL;21500.000;18140.000;3360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
938;1264;2024-11-05 10:17:51;221BD16;Зил;NULL;Сжижиный газ;Поставка;NULL;NULL;NULL;NULL;9420.000;6500.000;2920.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
940;1266;2024-11-05 13:02:53;611BI16;SHASMAN;NULL;металлоконструкция;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;21500.000;18140.000;3360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
941;1267;2024-11-05 13:31:04;221BD16;Зил;NULL;Сжиженный газ;Поставка;"ТОО ""TRB Gaz""";"TOO ""ALTAI MAI""";NULL;NULL;9480.000;6640.000;2840.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
951;1278;2024-11-11 10:57:56;022AG16;КамАЗ;NULL;Сжиженный газ;Поставка;"ТОО ""TRB Gaz""";"TOO ""ALTAI MAI""";NULL;NULL;14780.000;0.000;14780.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1000;1327;2024-11-15 08:54:31;029DCA16;Камаз;NULL;металлолом;Сбыт;TOO ALTAI MAI;металлоприемка;NULL;NULL;19200.000;14620.000;4580.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1001;1329;2024-11-15 11:34:26;793AI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";NULL;36900.000;15200.000;21700.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1002;1330;2024-11-15 11:35:51;086BG16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";NULL;36920.000;14900.000;22020.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1003;1331;2024-11-15 11:37:32;655BI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";NULL;37660.000;15760.000;21900.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1004;1332;2024-11-15 11:39:58;619BI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";NULL;37300.000;15320.000;21980.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1006;1337;2024-11-15 13:03:57;029DCA16;Камаз;NULL;металлолом;Сбыт;TOO ALTAI MAI;металлоприемка;NULL;NULL;21840.000;14620.000;7220.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1008;1340;2024-11-19 10:47:29;221BD16;Зил;NULL;Сжиженный газ;Поставка;"ТОО ""TRB Gaz""";"TOO ""ALTAI MAI""";NULL;NULL;9800.000;5940.000;3860.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1010;1342;2024-11-19 13:24:23;111;списание;NULL;контейнер сетка;Поставка;NULL;NULL;NULL;NULL;580.000;0.000;580.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1011;1343;2024-11-19 14:01:38;221BD16;Зил;NULL;Сжиженный газ;Поставка;"ТОО ""TRB Gaz""";"TOO ""ALTAI MAI""";NULL;NULL;9060.000;5920.000;3140.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1012;1345;2024-11-20 08:44:13;797НЕА16пр99;Камаз;NULL;подсолнечник;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;35080.000;0.000;35080.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1013;1346;2024-11-20 09:17:43;797НЕА16пр99;Камаз;NULL;подсолнечник;Поставка;NULL;NULL;NULL;NULL;35080.000;0.000;35080.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1014;1347;2024-11-20 10:11:28;086BG16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;37000.000;14960.000;22040.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1015;1348;2024-11-20 10:20:23;619BI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;38260.000;15340.000;22920.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1016;1349;2024-11-20 10:22:23;655BI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;37280.000;15620.000;21660.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1017;1350;2024-11-20 10:24:43;793AI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;38800.000;15260.000;23540.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1018;1355;2024-11-20 12:33:56;086BG16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;37140.000;14940.000;22200.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1019;1356;2024-11-20 12:35:45;619BI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;37660.000;15340.000;22320.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1020;1358;2024-11-20 12:42:32;793AI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;37120.000;15260.000;21860.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1021;1360;2024-11-20 12:49:09;655BI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;37440.000;15780.000;21660.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1023;1363;2024-11-20 14:15:11;086BG16;HOWO;NULL;Щебень;Поставка;NULL;NULL;NULL;NULL;37100.000;14940.000;22160.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1024;1364;2024-11-20 14:17:43;793AI16;HOWO;NULL;Щебень;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;37880.000;15260.000;22620.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1026;1368;2024-11-20 15:26:31;638АК16пр26;Камаз;NULL;подсолнечник;Поставка;NULL;NULL;NULL;NULL;34160.000;0.000;34160.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1061;1403;2024-11-22 09:39:28;221BD16;Зил;NULL;Сжиженный газ;Поставка;"ТОО ""TRB Gaz""";"TOO ""ALTAI MAI""";NULL;NULL;9400.000;5900.000;3500.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1062;1405;2024-11-26 11:02:27;029DCA16;Камаз;NULL;металлолом;Поставка;TOO ALTAI MAI;металлоприемка;NULL;NULL;0.000;14620.000;-14620.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;NULL;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1064;1407;2024-11-28 08:52:44;086BG16;HOWO;NULL;к/з песок;Поставка;NULL;"TOO ""ALTAI MAI""";"ТОО""KMM TAS""";NULL;36720.000;15040.000;21680.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1066;1410;2024-12-02 12:31:39;086BG16;HOWO;NULL;к/з песок;Поставка;NULL;"TOO ""ALTAI MAI""";NULL;NULL;36480.000;14960.000;21520.000;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1068;1413;2024-12-03 11:28:14;933BG16;Маз;NULL;металлолом;Сбыт;TOO ALTAI MAI;металлоприемка;NULL;NULL;22260.000;18240.000;4020.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
